create_date,tweet_id,similarity,like_count,retweet_count,post_text,claim_number,group,hashtag,tweet_user
2020-05-17T16:18:42.000Z,1262054948595957761,0.6935536124291843,657,460,"""There's no reason to be walking around with a mask... People who wear masks tend to touch their face more often to adjust them, which can spread germs from their hands.""
- Dr. Fauci 

https://t.co/bNLvk9AenX",5,1,,118298
2020-04-20T21:21:29.000Z,1252346676221603847,0.7307548045579481,359,165,"If new scientific data shows that the Coronavirus has a lower mortality rate than the flu, but government officials still support a Shutdown, would that make them Science Deniers?",93,1,,118298
2020-05-14T20:25:49.000Z,1261029975764975617,0.5994264244053433,846,410,"Dr. Fauci spent all of January saying 'the virus won't come here, don't worry', spent February saying 'no reason for anyone to change their behavior, March saying 'don't wear a mask, go to the mall, take a cruise', then interrupts the President once and is suddenly a hero!",5,1,,66550
2020-02-06T13:58:02.000Z,1225418375519752193,0.8205673699085597,728,186,"Turns out Nancy Pelosi ripping up the signed copy of the State of the Union speech is a violation of federal law.  Now, since Pelosi has started the custom of impeachment over the most trivial little things....why not? #NancytheRipper #sotu",152,3,NancytheRipper#sotu,66550
2020-03-09T17:29:16.000Z,1237067944842137600,0.8137214536080418,834,322,"If only Hillary had been President we would have had a much more rapid response to Coronavirus. I’d tell you to ask our people in Benghazi about that, but they’re all dead. #Hillary #coronavirus #trump",243,1,Hillary#coronavirus#trump,66550
2020-03-16T13:44:08.000Z,1239548003871903746,0.3335026947384243,34328,8236,"Harnessing innovation for a healthier planet. 

A lot of people have been sharing technology-driven solutions for COVID-19. 

I would urge them to share them on @mygovindia. These efforts can help many. #IndiaFightsCorona 

https://t.co/qw79Kjtkv2",6,1,IndiaFightsCorona,88548
2020-04-01T15:07:33.000Z,1245367203693723650,0.3374990908571509,55061,15362,"I urge you to have a look at the Ayush Ministry protocol, make it a part of your lives and share it with others. 

Let’s keep the focus on being healthy. After all, good health is the harbinger of happiness. https://t.co/fZCPFJtwi0",6,1,,88548
2020-03-24T16:37:21.000Z,1242490697997049856,0.3925245176755774,54310,8705,"This evening, I had an extensive interaction with doctors, nurses and lab technicians from all over the country. I lauded them for their exceptional efforts to ensure our nation is healthy. #IndiaFightsCorona  
https://t.co/ADSlWZgBWz",87,1,IndiaFightsCorona,88548
2020-04-08T09:19:14.000Z,1247816258571165697,0.2968166835617675,87468,19199,"Aarogya Setu is an important step in our fight against COVID-19. By leveraging technology, it provides important information. As more and more people use it, it’s effectiveness will increase. I urge you all to download it.

https://t.co/VaiPIjhxM2

https://t.co/8Irj6ApmOQ https://t.co/L91vaLlCCq",246,1,,88548
2020-05-31T15:46:54.000Z,1267120376942940161,0.3768271600322916,965,142,"During Ramzaan I had mentioned about a all natural herbal product that helps #COVID19 patients. The results have been spectacular. There is a special story to understand how this product came about. The story of the HEMANI family. A story of hope. 

@WaseemBadami almost time.... https://t.co/Np2P41cqG0",6,1,COVID19,132279
2020-02-20T03:28:24.000Z,1230333351862702080,0.8622062408984569,36579,4966,Mike Bloomberg has more wealth than the bottom 125 million Americans. That’s wrong and immoral. #DemDebate,7,2,DemDebate,40699
2020-03-05T15:31:44.000Z,1235588814690594816,0.3737144524997839,235714,24072,I have every reason to believe that we’re going to win this primary and that we are the campaign to defeat Donald Trump.,229,2,,40699
2020-03-06T23:04:04.000Z,1236065037506109440,0.5478809378072341,14308,3342,Joe Biden voted for NAFTA. He voted for PNTR with China. That is not the kind of record that will defeat Trump. Join us live now from our roundtable in Detroit with workers affected by these disastrous trade agreements: https://t.co/KuKQrKUKZz,229,2,,40699
2020-03-16T01:00:38.000Z,1239355863158140929,,196069,36607,"I voted against the Defense of Marriage Act.

Biden voted for it.

I voted against the war in Iraq.

Biden voted for it.

I voted against NAFTA and PNTR.

Biden voted for them.

It takes courage sometimes to do the right thing. #DemDebate",229,2,DemDebate,40699
2020-02-20T03:36:18.000Z,1230335339148935170,0.662198042697621,635,117,"Sanders on the inequality in America:

“We have a grotesque and immoral distribution of wealth. @MikeBloomberg owns more wealth than the bottom 125 million Americans. That’s wrong, immoral, and should not be the case when we have 500,000 people sleeping on the street.” #DemDebate",7,2,DemDebate,100959
2020-02-14T16:55:40.000Z,1228362181982339072,0.4458335853439478,2597,318,"I didn’t wake up and randomly decide to support @BernieSanders. I voted for him in 2016 and I’ve been advocating for progressive policies for 4 years. I initially backed Warren because I saw her as a bridge b/w the 2 wings of our party, but moderates had no desire to compromise.",173,3,,100959
2020-07-30T17:20:17.000Z,1288887148897136645,0.6601271017250535,1655,367,Barack Obama picked @JoeBiden to shore up conservative voters and now we are supposed to believe that all of a sudden Biden is some bastion of progressivism when he refuses to support #MedicareForAll during a fucking pandemic? I am not buying it!,244,3,MedicareForAll,100959
2020-05-14T20:20:24.000Z,1261028613492584449,0.4332482254581986,1319,348,It’s so interesting how centrists blame everyone but themselves for Trump. I don’t even think the thought has crossed their minds that maybe if they weren’t so resistant to fundamental change that Trump wouldn’t have won in the first place &amp; definitely wouldn’t win a second term.,281,1,,100959
2020-02-20T04:06:34.000Z,1230342956357341184,0.8229725134581901,374,108,".@BernieSanders: ""Mike Bloomberg owns more wealth than the bottom 125 million Americans. That's wrong. That's immoral. That should not be the case when we got half a million people sleeping out on the street."" https://t.co/Q8g9GwK63c",7,2,,113606
2020-02-20T03:26:00.000Z,1230332747031252993,0.8437837265060303,1093,586,"RT if you agree with Bernie:

“We have a grotesque and immoral distribution of income. Mike Bloomberg owns more wealth than the bottom 125 million Americans. Mayor Bloomberg, it wasn’t you who made all of that money, your workers made it as well.”

#DemDebate #DSAforBernie",7,2,DemDebate#DSAforBernie,127365
2020-02-20T03:30:15.000Z,1230333819229810693,0.4173184868487403,33847,6305,"What a wonderful country we have. The best known socialist in the country happens to be a millionaire with three houses. What did I miss here @BernieSanders?

#DemDebate",7,2,DemDebate,27131
2020-02-27T15:02:45.000Z,1233044806139568129,0.6003617812845246,1185,254,Call me📱Let’s talk about how we’re going to defeat Donald Trump and rebuild America. (859) 695-6453 https://t.co/VSPuKTwOCl,94,1,,27131
2020-03-02T03:21:34.000Z,1234317901110358018,0.4051550983740397,1111,186,"I’ve met with thousands of Texans who care about our country and our future. 

They want affordable health care, a healthy planet, and an immigration system that works.

We can get that done. But to do it, we need your help.

Join @TXforMike here: https://t.co/xKbFS03gNu https://t.co/mMbR745nZ1",209,2,,27131
2020-03-13T22:53:19.000Z,1238599045075087360,0.4587851210035317,19429,4555,"Over the last several weeks, our nation has been faced with a challenge that tests our compassion, ingenuity and resolve: the coronavirus crisis. Now, the House is focused on providing support for America’s families, who must be our first priority. #FamiliesFirst https://t.co/2AfmhDb4n8",8,1,FamiliesFirst,63650
2020-06-13T03:14:40.000Z,1271642112652705792,0.444607494778255,13235,3790,"Our nation is in the midst of a health and economic crisis of staggering proportions. The Administration’s shameful rule is an attack on the health care of women, communities of color, seniors, the disabled and the LGBTQ community. https://t.co/IXNfjkNeGY",118,3,,63650
2020-07-18T01:10:27.000Z,1284294427654197248,0.5245141227183424,115684,34106,"Unidentified stormtroopers. Unmarked cars. Kidnapping protesters and causing severe injuries in response to graffiti.

These are not the actions of a democratic republic.

@DHSgov’s actions in Portland undermine its mission.

Trump &amp; his stormtroopers must be stopped.",135,3,,63650
2020-04-02T23:31:54.000Z,1245856515208228865,0.29161266905036,9055,2939,"We need to be doing more to ensure Americans have the health care they need. Instead, the President is continuing his mission to steal coverage from millions &amp; tear protections away from the more than 130 million Americans living with pre-existing conditions. #AMR #FamiliesFirst https://t.co/ragUalVgHP",194,1,AMR#FamiliesFirst,63650
2020-03-31T16:36:21.000Z,1245027162467508230,0.4587650682689433,0,0,,203,1,,63650
2020-05-30T00:08:42.000Z,1266521884495052801,0.3365780664351097,50025,11284,"The President's withdrawal from @WHO as it leads the fight against COVID-19 is an act of extraordinary senselessness. Again and again, he blames others and refuses to take responsibility. Only with a coordinated global response will we defeat this virus.",219,1,,63650
2020-06-18T20:47:39.000Z,1273719043783090177,0.5112691585888857,4681,911,"Our Dreamers need and deserve real, permanent action. It’s time for the Senate finally secure progress by passing H.R. 6, the American Dream &amp; Promise Act. https://t.co/zT1mQ1kBvA",227,3,,63650
2020-04-25T19:12:47.000Z,1254126227071422465,0.465079419848075,6538,1010,Thank you @itstonybennett for lifting our spirits with #SingOutSF and for bringing us together to show our gratitude to the inspiring frontline workers protecting our community. https://t.co/dAPCWs9Zgx,227,3,SingOutSF,63650
2020-04-24T21:33:08.000Z,1253799158391201793,0.28987931454110993,38562,8937,The situation we are in today is a result of Republicans’ rejection of science and their duty to govern. #FamiliesFirst https://t.co/mnzKmfdAvg,254,1,FamiliesFirst,63650
2020-03-12T13:51:37.000Z,1238100336923086848,0.5851917055831369,221579,67529,"Republicans are refusing to pass a bill that has 
- free coronavirus testing 
- paid emergency medical leave 
- extended unemployment insurance 
- food assistance
- help for health care workers.        Call their offices, tell them to get their shit together and do it.  Thanks.",8,1,,75240
2020-03-04T16:11:17.000Z,1235236383112998912,0.7207767327241812,27613,10597,"Congress should've already passed a funding bill to combat coronavirus. Period. But Democrats are hellbent on sneaking in elements of their liberal agenda—which would slow down vaccine development and availability.

We need CLEAN funding. No gimmicks. No new strings attached.",8,1,,67951
2020-05-09T12:45:37.000Z,1259102222018850821,0.3921202843352454,34721,10432,"How many lives have been destroyed because of communist China's lies?

And yet Democrats have no plan to hold China accountable. They don't even have a plan to reconvene Congress.",57,1,,67951
2020-07-02T19:05:10.000Z,1278766685374251008,0.5188270635974956,26727,9553,"I am calling on Speaker Pelosi to break her silence on the mob violence happening in cities around the country.

Her continued self-censorship sends the unacceptable message that she is either too afraid to critique leftwing radicals or that she condones lawlessness and violence.",149,1,,67951
2020-03-21T21:39:14.000Z,1241479507002957826,0.323927932847367,10587,2979,This could be a game-changer. https://t.co/llZdKFnWx4,273,1,,67951
2020-03-02T22:58:36.000Z,1234614110198943747,0.6062977254496398,29274,10667,"Hearing rumors that the swamp is trying to tie long-term FISA reauthorization to emergency funding to fight the #coronavirus. This should not happen. FISA process was abused to spy on @realDonaldTrump. We need real reform, not political games.",8,1,coronavirus,81659
2020-05-20T20:46:11.000Z,1263209427508899840,0.4903860479629347,3040,1027,"I will not stand by as Democrats try to downplay the responsibility of the Chinese Communist Party in allowing this #CoronavirusPandemic to go global: https://t.co/XRBQmwN0j4 

They censored the truth about #COVID19. We should not follow suit. Read my amendments. https://t.co/ncDgHKnlPk",220,0,CoronavirusPandemic#COVID19,81659
2020-03-12T14:29:29.000Z,1238109864494276609,0.5205404289753351,5781,1315,"What exactly do they oppose?

Is it the free testing for coronavirus?
The paid emergency medical leave?
Unemployment insurance?
Meals for hungry kids?
https://t.co/xeVA2Zm1AR",8,1,,19902
